seed,S,objective,solution_count,js_distance_mean,js_distance_median,js_distance_p25,js_distance_p75,js_distance_p90,js_distance_max,wasserstein_normalized_mean,wasserstein_normalized_median,wasserstein_normalized_p25,wasserstein_normalized_p75,wasserstein_normalized_p90,wasserstein_normalized_max,ks_statistic_mean,ks_statistic_median,ks_statistic_p25,ks_statistic_p75,ks_statistic_p90,ks_statistic_max,ks_pvalue_mean,ks_pvalue_median,ks_pvalue_p25,ks_pvalue_p75,ks_pvalue_p90,ks_pvalue_max,mean_signed_error_pct_mean,mean_signed_error_pct_median,mean_signed_error_pct_p25,mean_signed_error_pct_p75,mean_signed_error_pct_p90,mean_signed_error_pct_max,mean_absolute_error_pct_mean,mean_absolute_error_pct_median,mean_absolute_error_pct_p25,mean_absolute_error_pct_p75,mean_absolute_error_pct_p90,mean_absolute_error_pct_max,kl_sample_to_oos_mean,kl_sample_to_oos_median,kl_sample_to_oos_p25,kl_sample_to_oos_p75,kl_sample_to_oos_p90,kl_sample_to_oos_max,kl_oos_to_sample_mean,kl_oos_to_sample_median,kl_oos_to_sample_p25,kl_oos_to_sample_p75,kl_oos_to_sample_p90,kl_oos_to_sample_max,symmetric_kl_mean,symmetric_kl_median,symmetric_kl_p25,symmetric_kl_p75,symmetric_kl_p90,symmetric_kl_max,absolute_coverage_gap_pp_mean,absolute_coverage_gap_pp_median,absolute_coverage_gap_pp_p25,absolute_coverage_gap_pp_p75,absolute_coverage_gap_pp_p90,absolute_coverage_gap_pp_max,coverage_mean,coverage_median,coverage_p25,coverage_p75,coverage_p90,coverage_max,ks_pvalue_gt_0_05_fraction
940006,300,makespan,263,0.0752674239458322,0.07412324566247684,0.06839022000881025,0.08194206649478858,0.08860639517508397,0.1030609710767438,0.07155007946254169,0.07081945432782079,0.06135052706805475,0.07869034906725021,0.08545564321141254,0.1269185127818431,0.06793662864385298,0.07106666666666667,0.05736666666666668,0.07866666666666669,0.08186666666666664,0.08786666666666668,0.1928225924361277,0.10981668627397713,0.05712449248497062,0.3008520175840078,0.4639972437747266,0.8913474730495297,-0.6693789729531368,-0.6889521671705188,-0.7682429409617471,-0.5258818430631906,-0.43079272647813055,-0.3000315980103909,0.6693789729531368,0.6889521671705188,0.5258818430631906,0.7682429409617471,0.9027034066991301,1.2777534283897023,0.024957331257470565,0.02455170724269992,0.021161399740271328,0.028431189473149328,0.03297091519319886,0.03958782835328257,0.022666252748281858,0.02097794828350344,0.01749172364175315,0.026229944071205154,0.031227757775054918,0.052694700764639446,0.023811792002876208,0.022840889570203065,0.01946696328139632,0.02718579304797057,0.03212754842081941,0.045694958001387204,1.10342205323194,0.9800000000000031,0.45999999999999375,1.6000000000000014,1.9600000000000062,3.9000000000000035,0.8967209125475285,0.9002,0.885,0.9096,0.91064,0.9184,0.779467680608365
940007,30,cost,263,0.2682226822418474,0.27106601084955223,0.26025251692821283,0.28031951561434254,0.28746024906532397,0.30594733132074814,0.3326244615304815,0.33263905685815803,0.31789292507495426,0.35161380230351325,0.35943673411704097,0.3670160987408896,0.19071356147021548,0.19620000000000004,0.17536666666666673,0.2036,0.21228000000000002,0.22920000000000007,0.22280071751179967,0.17856381737044869,0.14835757453318754,0.28954108413079427,0.40159613377590264,0.6099512319994632,0.8337115060993779,0.8567354594880116,0.7797032201661893,0.9023849053917026,0.927054217903986,1.0180895798106224,0.8337115060993779,0.8567354594880116,0.7797032201661893,0.9023849053917026,0.927054217903986,1.0180895798106224,0.39943994174429676,0.40266290638910474,0.37121213245978607,0.42340480899478533,0.45553708169398643,0.5102338885482003,0.2740269189367025,0.2787197323252827,0.24865936323221444,0.3018218848205573,0.3280935539392249,0.3960405114717949,0.3367334303404997,0.34021450223971417,0.313921587283669,0.36304332865031813,0.38146828078289685,0.4531372000099976,6.039239543726234,5.820000000000003,5.509999999999998,6.740000000000002,7.156000000000001,7.86,0.9603923954372623,0.9582,0.9551000000000001,0.9674,0.97156,0.9786,1.0
940007,30,emission,263,0.20927307994823327,0.2074798473702775,0.19537845596845058,0.22306326197850684,0.2367206676129751,0.26186137415170524,0.21987060885912843,0.2214507447431109,0.20967440811280016,0.23034916314114706,0.2394476784433838,0.2675491080682696,0.1693617237008872,0.1704,0.1568,0.18169999999999997,0.19314666666666666,0.22193333333333332,0.34552301419188863,0.32209867148676574,0.25150437023408834,0.42346779245689636,0.5241531095833831,0.7848983743132096,-0.021191847048627862,-0.021323542024276165,-0.022300460951542964,-0.02028267708397702,-0.019169893253548738,-0.016398827486186155,0.021191847048627862,0.021323542024276165,0.02028267708397702,0.022300460951542964,0.022799702327634563,0.024624912940376505,0.20870368747989065,0.20454252533754344,0.1850948022195888,0.23048073572808725,0.25553390539047843,0.32757803047102596,0.17516376585150642,0.17002571219534895,0.14692895752998358,0.198275696979007,0.229989417319661,0.3054853665767208,0.19193372666569858,0.18636377784366936,0.16728062773951335,0.21655072009807502,0.24215083170665927,0.30333826800143027,9.191939163498102,9.540000000000004,7.980000000000004,10.630000000000006,11.440000000000005,13.080000000000002,0.8080806083650189,0.8046,0.7937,0.8202,0.8352,0.8606,1.0
940007,30,makespan,263,0.2239160780293962,0.2220056741192682,0.21174195466844045,0.23253415382894072,0.24787656700780034,0.28183953655748434,0.18763750593605047,0.17606116331207777,0.16430481753777934,0.2099607037825288,0.24060972537220085,0.26724519122760915,0.1388750316856781,0.1378,0.121,0.1528666666666667,0.18066666666666667,0.22753333333333337,0.5903731249181935,0.5905944126468641,0.45594626170803776,0.7479277505791848,0.8661819675307989,0.945363052213464,1.7532180252651988,1.651019611880037,1.4064975956064436,2.040428818183151,2.5244716483064185,2.719851898828419,1.7532180252651988,1.651019611880037,1.4064975956064436,2.040428818183151,2.5244716483064185,2.719851898828419,0.31707270536997645,0.31762484372623406,0.3000025686041712,0.33963075231980516,0.36520346969613526,0.4437604480455162,0.18869349330533328,0.18037741479465239,0.1593682989051326,0.20299676009771717,0.24248759977836762,0.36541272814119585,0.25288309933765485,0.24892034960195691,0.22996033416243536,0.2782509907206618,0.2959799656431919,0.404586588093356,2.755665399239542,2.5799999999999934,1.870000000000005,4.299999999999993,4.899999999999993,5.779999999999996,0.9251840304182509,0.9258,0.913,0.943,0.949,0.9578,1.0
940007,100,cost,263,0.1384324896648844,0.1390015509889442,0.1283828236854046,0.148097523127567,0.15660477246983834,0.1765001237570224,0.0827601865738408,0.08194580018142174,0.0759267824756677,0.08764557933382472,0.09528148195201756,0.10704403370460842,0.08430874524714828,0.08379999999999999,0.07500000000000001,0.0917,0.10028,0.12880000000000003,0.4890703538850381,0.4795080678375515,0.36573236878483245,0.6230553979172524,0.7497560364210352,0.8968846973626273,0.16974267006174223,0.17071154391617435,0.1505376927149843,0.18469938287733345,0.20502026112216307,0.24481840058533477,0.16974267006174223,0.17071154391617435,0.1505376927149843,0.18469938287733345,0.20502026112216307,0.24481840058533477,0.09416369570092332,0.0942901735726156,0.08303380862581304,0.10431421923507589,0.11574953446856565,0.15305694899218042,0.07334986778747417,0.07246737104563962,0.059828654244169006,0.08326378395002113,0.0964352444277812,0.1312275460001151,0.08375678174419875,0.08334825028004592,0.07119492457036174,0.09342466170175624,0.10601841355024216,0.13465791059964743,2.635817490494295,3.059999999999996,1.5499999999999958,3.739999999999999,4.079999999999995,4.820000000000002,0.9249589353612166,0.9306,0.9149,0.9374,0.9408,0.9482,1.0
940007,100,emission,263,0.12710103153509886,0.12515543902541396,0.11513062239306024,0.13614190419454367,0.15011514955477812,0.18005432962375695,0.07616094282454478,0.07599004715200351,0.06876769051648957,0.08340137028004213,0.08853707964504803,0.1041908543143285,0.0728661596958175,0.07199999999999995,0.06569999999999998,0.0797,0.0866,0.1018,0.6571410925654201,0.6737855847540763,0.5447990775208393,0.7777186914559022,0.8638173802018028,0.9904175490900579,0.0027466431592328487,0.0025899790764915705,0.0018476280628748653,0.0036561590671432332,0.00492160648582027,0.006248508986570588,0.0027549929326568827,0.0025899790764915705,0.0018476280628748653,0.0036561590671432332,0.00492160648582027,0.006248508986570588,0.07186722867398157,0.06899871778836468,0.05928444052076338,0.08193593026585973,0.0978834686338258,0.14031176122835157,0.06486338453476868,0.061829631593983574,0.05162746867645222,0.0740167017464462,0.0922509075948316,0.13218182463392952,0.06836530660437513,0.0651486456572816,0.05553281687019577,0.07653493786995955,0.09419350383665215,0.13624679293114056,0.8149049429657808,0.6599999999999939,0.30000000000000027,1.1800000000000033,1.7760000000000045,2.760000000000007,0.8948745247148289,0.8958,0.8892,0.9008,0.906,0.9204,1.0
940007,100,makespan,263,0.12636582112928513,0.1268999545826877,0.11517572714018938,0.13719070672197575,0.1429587618476639,0.17602587471675227,0.06768627137288487,0.06846791227474508,0.05810949732888756,0.07731803225696814,0.08136702578369717,0.09543528106382,0.06187224334600761,0.06159999999999999,0.054400000000000004,0.06830000000000004,0.0736,0.09420000000000006,0.815637316210541,0.8395793784634884,0.7356682397717781,0.9269989488917733,0.9697501237145187,0.9898919939476132,-0.11164416689125084,-0.1255330005329212,-0.18065482989144954,-0.032078461816262296,0.053751346273746343,0.27138031699432275,0.13547582931243596,0.13325419683502016,0.06144999230335291,0.18065482989144954,0.2638197590752263,0.5796460554927503,0.08517729390987128,0.08770755001520734,0.07199917326778532,0.09670107038997923,0.10154574298425603,0.15415465354576802,0.061350226940139065,0.05918849401092844,0.048561350837248975,0.07378951146117181,0.08063777316495936,0.12042532908054933,0.07326376042500515,0.07327920935576267,0.060007837666484536,0.0846361315190062,0.0894531321074749,0.13728999131315867,1.7222053231939156,1.2799999999999923,0.7900000000000018,1.9000000000000017,4.900000000000004,6.500000000000005,0.8981589353612167,0.9068,0.8909,0.9149,0.9156,0.9318,1.0
940007,300,cost,263,0.07891202500233979,0.07815235919333774,0.07177973761711258,0.08469073650628897,0.09421886222850537,0.11503204863167005,0.05232405249349901,0.0523655404359709,0.04502035777558294,0.05997741138162001,0.064848126931553,0.07090241472730514,0.050091254752851706,0.04820000000000002,0.04293333333333335,0.05663333333333334,0.06325333333333331,0.0819333333333333,0.4968263019374194,0.5167862176011042,0.31548629926950156,0.6647520681668802,0.7903154522898382,0.9131301857990751,0.1187413778814259,0.12021492368614142,0.09820472583544701,0.1381502871330888,0.1526524286423964,0.18420298269000834,0.1187413778814259,0.12021492368614142,0.09820472583544701,0.1381502871330888,0.1526524286423964,0.18420298269000834,0.028359475630954627,0.027188020156622462,0.0229790095126009,0.03193939217615012,0.03831511095869965,0.05509228035499101,0.024414045620413955,0.023274085816098144,0.019131287413285403,0.02735375751737234,0.03454131967671249,0.05724347051790852,0.02638676062568429,0.02535915231659706,0.02118757291986166,0.029475662233603744,0.03653796631614781,0.055974171562708896,0.5295057034220524,0.46000000000000485,0.21999999999999797,0.759999999999994,1.0599999999999943,1.759999999999995,0.9032296577946768,0.9034,0.8995,0.9073,0.9106,0.9176,0.9961977186311787
940007,300,emission,263,0.080147862433825,0.08004586685969003,0.07307684327274776,0.08695552409360999,0.0935822801298531,0.11014646697910448,0.06407489664892221,0.06346730295391809,0.06021686310254108,0.06724404899249044,0.07160268727220075,0.07838229321386453,0.06418859315589354,0.06253333333333333,0.05876666666666669,0.06786666666666669,0.07408000000000003,0.09139999999999993,0.21017729729959664,0.2112100031194265,0.14175134425641028,0.2742285886792776,0.33973824966085986,0.5719066771948307,0.005145602081267196,0.005108244700280336,0.004769046846458989,0.005530394954522644,0.005804864871478948,0.006127822949099929,0.005145602081267196,0.005108244700280336,0.004769046846458989,0.005530394954522644,0.005804864871478948,0.006127822949099929,0.02669244574064346,0.02627822016413828,0.02203752021252957,0.03097954481790786,0.03600989732257094,0.04981238430780705,0.026506398733819426,0.02572844869209241,0.021215887789041134,0.03133058530405891,0.03593706725042928,0.05101988323238459,0.02659942223723144,0.02608132510770421,0.02171852597711269,0.03073314665339185,0.036048791747698976,0.049417096412825434,0.6217490494296568,0.5800000000000027,0.21999999999999797,0.9199999999999986,1.200000000000001,2.0399999999999974,0.9054038022813687,0.9058,0.901,0.9092,0.912,0.9204,0.9505703422053232
940007,300,makespan,263,0.08429283908164263,0.08399160908527163,0.07947277370054147,0.08903837554568617,0.09482701182212055,0.11291589572923473,0.0496209327237748,0.04872297297069445,0.04461999798594598,0.055714379406150705,0.0589570424380855,0.06542239242233504,0.03930291508238276,0.03919999999999996,0.03379999999999994,0.046133333333333346,0.047666666666666635,0.060200000000000004,0.7464225146552564,0.7693360034349429,0.5737754255508916,0.8980061522600605,0.9683061229536098,0.9917589520006737,0.2694338116744197,0.26655741675763045,0.2028096443143049,0.37956887054839494,0.47281529625886165,0.5040074192802777,0.28250710896694503,0.2676715511493641,0.2091151033242112,0.38037304407985006,0.47281529625886165,0.5040074192802777,0.034515915687163064,0.03367749739277122,0.030881907122934902,0.03746282943862611,0.0432058087288839,0.05533403685450938,0.02715897508044528,0.026308881854238738,0.02339869545645985,0.029841993193138256,0.03328216748590393,0.0621000442184608,0.030837445383804177,0.030077654483925576,0.027283037114903326,0.03401858552885529,0.03813543519008606,0.05871704053648509,1.3489733840304168,1.5599999999999947,0.7099999999999995,1.9199999999999995,2.1399999999999975,3.0200000000000005,0.9110684410646387,0.9146,0.9056,0.919,0.9208,0.9302,1.0
940008,30,cost,263,0.1928766981028267,0.19064300880638724,0.177062980587683,0.2032778624030389,0.21737387292933108,0.3203503007736302,0.14997372801917846,0.14849708373858578,0.13776112568891724,0.15941490909334907,0.17183157871141,0.21338623916677457,0.12275411913814957,0.11713333333333331,0.10669999999999999,0.1355333333333333,0.15813333333333335,0.18913333333333332,0.7217835533577299,0.7825591620456083,0.611833762073994,0.8674072255575951,0.921659961418289,0.9952886538553718,-0.2686454455301979,-0.27198844234667846,-0.3105542544857374,-0.22087069229922746,-0.18459887229407904,-0.08231305451596244,0.2686454455301979,0.27198844234667846,0.22087069229922746,0.3105542544857374,0.360343322302796,0.4535807625173538,0.21010225958365666,0.2039654120900472,0.18351793682163403,0.22752971074153994,0.25523244632553443,0.43548371605183134,0.144749276770316,0.13744739465102665,0.11259402128112661,0.16058303331811097,0.19332460358670317,0.5619777553585308,0.1774257681769863,0.17247301207267127,0.1495766346978441,0.19499308969568624,0.22141876205902034,0.49873073570518106,8.509733840304184,8.860000000000001,7.46,10.040000000000004,10.720000000000008,15.32,0.8149026615969583,0.8114,0.7996,0.8254,0.84992,0.8746,1.0
