S,objective,seeds,solutions,observations,js_distance_mean,js_distance_median,js_distance_p25,js_distance_p75,js_distance_p90,js_distance_max,wasserstein_normalized_mean,wasserstein_normalized_median,wasserstein_normalized_p25,wasserstein_normalized_p75,wasserstein_normalized_p90,wasserstein_normalized_max,ks_statistic_mean,ks_statistic_median,ks_statistic_p25,ks_statistic_p75,ks_statistic_p90,ks_statistic_max,ks_pvalue_mean,ks_pvalue_median,ks_pvalue_p25,ks_pvalue_p75,ks_pvalue_p90,ks_pvalue_max,mean_signed_error_pct_mean,mean_signed_error_pct_median,mean_signed_error_pct_p25,mean_signed_error_pct_p75,mean_signed_error_pct_p90,mean_signed_error_pct_max,mean_absolute_error_pct_mean,mean_absolute_error_pct_median,mean_absolute_error_pct_p25,mean_absolute_error_pct_p75,mean_absolute_error_pct_p90,mean_absolute_error_pct_max,kl_sample_to_oos_mean,kl_sample_to_oos_median,kl_sample_to_oos_p25,kl_sample_to_oos_p75,kl_sample_to_oos_p90,kl_sample_to_oos_max,kl_oos_to_sample_mean,kl_oos_to_sample_median,kl_oos_to_sample_p25,kl_oos_to_sample_p75,kl_oos_to_sample_p90,kl_oos_to_sample_max,symmetric_kl_mean,symmetric_kl_median,symmetric_kl_p25,symmetric_kl_p75,symmetric_kl_p90,symmetric_kl_max,absolute_coverage_gap_pp_mean,absolute_coverage_gap_pp_median,absolute_coverage_gap_pp_p25,absolute_coverage_gap_pp_p75,absolute_coverage_gap_pp_p90,absolute_coverage_gap_pp_max,coverage_mean,coverage_median,coverage_p25,coverage_p75,coverage_p90,coverage_max,ks_pvalue_gt_0_05_fraction
5000,cost,1,263,263,0.037936252232829176,0.03804518063353797,0.03604277820812972,0.03969141890593332,0.04190053108317907,0.04811366423922069,0.04053317063857988,0.04075109877937845,0.03841445078697868,0.042823448574212115,0.04415094511241558,0.04735849131548599,0.02261216730038024,0.022600000000000064,0.021199999999999997,0.023800000000000043,0.025000000000000022,0.027799999999999936,0.16316421897852598,0.15356912653670052,0.11612252501738375,0.2088385883788043,0.2466648908487851,0.3627535567329816,0.09602186095296328,0.09726654419751635,0.08758742065108938,0.10381316921470655,0.10940725282751237,0.12061597491905061,0.09602186095296328,0.09726654419751635,0.08758742065108938,0.10381316921470655,0.10940725282751237,0.12061597491905061,0.006769325630991282,0.006715739737334122,0.005977444267909116,0.0073646608142050735,0.008330132072903682,0.011116680253728268,0.005363303203414744,0.005314935593098342,0.004771426392168553,0.005888693850225853,0.006499319942620146,0.008786813571521465,0.006066314417203013,0.00607785353639303,0.005401059021228933,0.006560026222008988,0.007431392985206332,0.009951746912624865,1.3498859315589329,1.3599999999999945,1.200000000000001,1.5000000000000013,1.6199999999999992,1.8799999999999928,0.9134988593155894,0.9136,0.912,0.915,0.9162,0.9188,0.9923954372623575
5000,emission,1,263,263,0.031625660221054244,0.03150861625142912,0.030080756037797633,0.033585543302223075,0.0356087772742341,0.03982770737720633,0.02533186572285207,0.02507408118797126,0.023727451001150892,0.02692981781550593,0.028318308202431204,0.030432024921053104,0.02163726235741446,0.021600000000000064,0.02079999999999993,0.022600000000000064,0.02320000000000009,0.0262,0.19692949436669457,0.1916753061426506,0.15356912653670052,0.2271573830325644,0.27821435494794367,0.43234344883612785,0.000845649475718327,0.000813158280321523,0.0006944800140581964,0.0010171596275192498,0.0011680820198839233,0.0014185105917254967,0.000845649475718327,0.000813158280321523,0.0006944800140581964,0.0010171596275192498,0.0011680820198839233,0.0014185105917254967,0.004122092735135795,0.0040440708605027085,0.003702794009632792,0.004602210722278379,0.005236462132158483,0.006442630559944614,0.003984570919127869,0.00392095011962319,0.003562403200991642,0.004450650569379707,0.004978483330100997,0.006297312394565597,0.004053331827131831,0.003981015462160305,0.0036305413906571223,0.004532880180037989,0.0050971981306509855,0.0063699714772551055,0.5286692015209109,0.5000000000000004,0.40000000000000036,0.6800000000000028,0.7800000000000029,1.1599999999999944,0.9052866920152091,0.905,0.904,0.9068,0.9078,0.9116,1.0
5000,makespan,1,263,263,0.03617322372176802,0.036654425282502276,0.03292054688254401,0.03948452272587494,0.0424045828906254,0.04525774961638328,0.03608985640446211,0.03657907173867961,0.03401919981372925,0.03864138955620222,0.03984203803764151,0.04789047193293919,0.020777946768060853,0.020600000000000063,0.01970000000000005,0.022399999999999975,0.023400000000000087,0.02859999999999996,0.24552570347858932,0.23676066509225802,0.16066237817968165,0.28378282285433604,0.41784143269947616,0.6240820582096636,0.35934363638701394,0.36613307376027127,0.3374540921955182,0.3981158416052648,0.4167202969781531,0.4550659394108529,0.35934363638701394,0.36613307376027127,0.3374540921955182,0.3981158416052648,0.4167202969781531,0.4550659394108529,0.005950500061366835,0.005997601632023168,0.004812004581472339,0.0068225537615535636,0.008010840402599306,0.009094437571287533,0.005079633257987333,0.0050531476082406645,0.004087613360439292,0.005985176139423017,0.007139490551888945,0.008474974078256307,0.0055150666596770846,0.005520977063592248,0.004460693750456216,0.00643504135510504,0.0075304988271297476,0.008602440092541781,1.3072243346007584,1.3799999999999923,1.100000000000001,1.5000000000000013,1.6199999999999992,1.859999999999995,0.9130722433460076,0.9138,0.911,0.915,0.9162,0.9186,0.9961977186311787
