generation,HV_mean,HV_std,IGD_plus_mean,IGD_plus_std,Spacing_mean,Spacing_std,FeasRatio_soft_mean,FeasRatio_soft_std,FeasRatio_strict_mean,FeasRatio_strict_std,MinCost_best,MinEmis_best,MinTime_best,MinCost_mean,MinCost_std,MinEmis_mean,MinEmis_std,MinTime_mean,MinTime_std,boost_triggered_best
43,0.350634,0.031687422173474436,0.17941098481822734,0.02973400909414107,0.0210485700805204,0.004845956874994331,1.0,0.0,1.0,0.0,6960964.363221678,8757950579.08,355.8710535493004,6958744.579818135,46158.22785474601,8670109247.578331,108891837.24358769,379.1053418244407,17.162549144204462,0
44,0.350634,0.031687422173474436,0.17941098481822734,0.02973400909414107,0.0210485700805204,0.004845956874994331,1.0,0.0,1.0,0.0,6944590.88454807,8757950579.08,355.8710535493004,6955450.725392443,45962.46098640556,8660763253.290997,116060366.37071532,378.03337248077514,18.47583681441481,0
45,0.371784,0.03181517348687572,0.16312298413654322,0.028218996161882295,0.016676939958982184,0.003532939700206769,1.0,0.0,1.0,0.0,6944590.88454807,8757950579.08,355.8710535493004,6951710.1256017,49022.777070818214,8645578654.542,107002333.47467035,377.8526444190379,18.552311234107933,0
46,0.371784,0.03181517348687572,0.16312298413654322,0.028218996161882295,0.016676939958982184,0.003532939700206769,1.0,0.0,1.0,0.0,6944590.88454807,8757950579.08,355.8710535493004,6950739.525421816,48940.08500640943,8641456361.23,106336830.00809631,377.372004008881,18.903125157875238,0
47,0.371784,0.03181517348687572,0.16312298413654322,0.028218996161882295,0.016676939958982184,0.003532939700206769,1.0,0.0,1.0,0.0,6944590.88454807,8757950579.08,355.8710535493004,6949306.731933625,47708.736348360966,8641456361.23,106336830.00809631,377.372004008881,18.903125157875238,0
48,0.371784,0.03181517348687572,0.16312298413654322,0.028218996161882295,0.016676939958982184,0.003532939700206769,1.0,0.0,1.0,0.0,6929746.871202633,8757950579.08,355.8710535493004,6940208.46510532,45917.78284517003,8632574108.714998,106805764.50209704,376.50197328485746,19.839776698522332,0
49,0.371784,0.03181517348687572,0.16312298413654322,0.028218996161882295,0.016676939958982184,0.003532939700206769,1.0,0.0,1.0,0.0,6929746.871202633,8757950579.08,355.8710535493004,6939846.743918993,45382.787498556594,8619810755.943998,95095199.12069815,376.50197328485746,19.839776698522332,0
50,0.38932,0.032454635416223676,0.14786020057673363,0.028742467826195096,0.02228563956372692,0.008578645128280148,1.0,0.0,1.0,0.0,6929746.871202633,8757950579.08,355.8710535493004,6934860.969055111,45415.673091125165,8601625523.348999,99352797.44102314,376.50197328485746,19.839776698522332,0
51,0.38932,0.032454635416223676,0.14786020057673363,0.028742467826195096,0.02228563956372692,0.008578645128280148,1.0,0.0,1.0,0.0,6929746.871202633,8757950579.08,355.8710535493004,6934321.341403909,44539.532349001136,8600809086.504,100605609.90823029,376.4514837701528,19.8641938825201,0
52,0.38932,0.032454635416223676,0.14786020057673363,0.028742467826195096,0.02228563956372692,0.008578645128280148,1.0,0.0,1.0,0.0,6929746.871202633,8757950579.08,355.8710535493004,6932940.651036386,44030.622898336886,8600809086.504,100605609.90823029,376.1026139795198,20.32066223456442,0
53,0.38932,0.032454635416223676,0.14786020057673363,0.028742467826195096,0.02228563956372692,0.008578645128280148,1.0,0.0,1.0,0.0,6929746.871202633,8757950579.08,355.8710535493004,6932522.45902876,43670.69660661844,8598329732.97,100603108.75774552,375.89681580358575,20.567109960533504,0
54,0.38932,0.032454635416223676,0.14786020057673363,0.028742467826195096,0.02228563956372692,0.008578645128280148,1.0,0.0,1.0,0.0,6929120.37685554,8757950579.08,355.8710535493004,6930587.520709449,43847.7241624129,8584116875.362999,98794587.8030037,375.89681580358575,20.567109960533504,0
55,0.399364,0.03440978093507717,0.13970521984913978,0.03009742760617513,0.015540046411995292,0.0032880799707276772,1.0,0.0,1.0,0.0,6925148.746225387,8757950579.08,355.8710535493004,6929988.533319518,43900.5419806412,8582689340.440999,98757379.09746668,375.38703762600346,20.851843051696367,0
56,0.399364,0.03440978093507717,0.13970521984913978,0.03009742760617513,0.015540046411995292,0.0032880799707276772,1.0,0.0,1.0,0.0,6909159.014211212,8707885386.0,355.8710535493004,6923421.6075490145,45778.99821610077,8576137203.733,88560821.85424007,375.38703762600346,20.851843051696367,0
57,0.399364,0.03440978093507717,0.13970521984913978,0.03009742760617513,0.015540046411995292,0.0032880799707276772,1.0,0.0,1.0,0.0,6909159.014211212,8707885386.0,355.8710535493004,6922825.505748537,46261.905970041356,8562214221.781,89917967.57713594,375.3701632645069,20.874948404678673,0
58,0.399364,0.03440978093507717,0.13970521984913978,0.03009742760617513,0.015540046411995292,0.0032880799707276772,1.0,0.0,1.0,0.0,6909159.014211212,8677769759.43,355.8710535493004,6922001.703521647,44844.33725133859,8548543731.6779995,93507064.27771217,375.3701632645069,20.874948404678673,0
59,0.399364,0.03440978093507717,0.13970521984913978,0.03009742760617513,0.015540046411995292,0.0032880799707276772,1.0,0.0,1.0,0.0,6909159.014211212,8677769759.43,355.8710535493004,6918880.790798348,42260.83664690052,8544318005.238001,98731519.61750211,375.3701632645069,20.874948404678673,0
60,0.41022,0.03564742459140632,0.13482519067591,0.03157757327215727,0.014557002187358925,0.003712108974122275,1.0,0.0,1.0,0.0,6909159.014211212,8677769759.43,355.8710535493004,6918251.486907767,42370.27750891346,8544254885.233,98746577.02787407,375.3701632645069,20.874948404678673,0
61,0.41022,0.03564742459140632,0.13482519067591,0.03157757327215727,0.014557002187358925,0.003712108974122275,1.0,0.0,1.0,0.0,6909159.014211212,8677769759.43,355.8710535493004,6918251.486907767,42370.27750891346,8540721212.944,99020982.80655661,375.3701632645069,20.874948404678673,0
62,0.41022,0.03564742459140632,0.13482519067591,0.03157757327215727,0.014557002187358925,0.003712108974122275,1.0,0.0,1.0,0.0,6909159.014211212,8677769759.43,355.8710535493004,6913939.139777374,44346.5175223992,8538279390.324,97552371.05442154,375.30361184052913,20.9199914807092,0
63,0.41022,0.03564742459140632,0.13482519067591,0.03157757327215727,0.014557002187358925,0.003712108974122275,1.0,0.0,1.0,0.0,6909159.014211212,8677769759.43,355.8710535493004,6910813.284353201,39423.28816221488,8533092346.053999,90497603.39632073,375.30361184052913,20.9199914807092,0
64,0.41022,0.03564742459140632,0.13482519067591,0.03157757327215727,0.014557002187358925,0.003712108974122275,1.0,0.0,1.0,0.0,6909159.014211212,8677769759.43,355.8710535493004,6910706.13543116,39466.50627722077,8529497695.233,91390169.64483766,375.30361184052913,20.9199914807092,0
65,0.41944799999999993,0.033283390692656296,0.12638389755743545,0.028056564019994786,0.012711532454594814,0.001933993836886729,1.0,0.0,1.0,0.0,6909159.014211212,8676860287.43,355.8710535493004,6910706.13543116,39466.50627722077,8527861130.633,89421067.08694965,375.2911673688577,20.907516916006635,0
66,0.41944799999999993,0.033283390692656296,0.12638389755743545,0.028056564019994786,0.012711532454594814,0.001933993836886729,1.0,0.0,1.0,0.0,6909159.014211212,8676860287.43,355.8710535493004,6910706.13543116,39466.50627722077,8527861130.633,89421067.08694965,375.2911673688577,20.907516916006635,0
