master_seed,S,min_on_time_prob,binding_batch,binding_batch_set,chance_vio_total,chance_constraint_pass,max_late_excess_h,maxlate_screen_pass,miss_alloc,miss_tt,cap_excess,border_cap_excess,nonccp_hard_pass,feasible_hard,obj_cost,obj_emission_gCO2,obj_time_h,penalty,candidate_id,candidate_fingerprint,stratum,binding_batches
810004,500,0.91,2,2,0.0,True,0.0,True,0.0,0.0,0.0,0.0,True,True,6877273.595194503,7887089349.070001,395.16617748127027,0.0,S1-03,e8942358d76782a9b97983734bb2cf2d4925edde76bf34b013857987a6d07591,KNIFE,2
810004,500,0.918,17,17,0.0,True,0.0,True,0.0,0.0,0.0,0.0,True,True,6894609.701733969,8345740271.040001,390.2459600218086,0.0,S1-04,2fbdff2cf85833d2f25518e9e46cdb4092302467d94deae2a413a8ff7b39e0ea,OFF,17
810004,500,0.91,2,2,0.0,True,0.0,True,0.0,0.0,0.0,0.0,True,True,6885189.87927091,8013513563.38,391.7937927823538,0.0,S1-05,0b60f5ac3979e3d6c31937743b10148e837da4158c31b88b904216b3dc1384a2,KNIFE,2
810004,500,0.91,2,2,0.0,True,0.0,True,0.0,0.0,0.0,0.0,True,True,6784195.583907028,8096246576.780001,391.7937927823538,0.0,S1-06,48d52933dafc91da0fbdf6d1998d6a15c7958c4a5263e9422d67d354ce765a01,KNIFE,2
810004,500,0.936,8,8,0.0,True,0.0,True,0.0,0.0,0.0,0.0,True,True,7063157.704584211,8219219881.48,459.74940473580773,0.0,S1-07,a18d3cb935f4bfecee271aef01fa76ccbbcd3dcdde281613c9c85fed27cfeb15,OFF,8
810004,500,0.952,2,2,0.0,True,0.0,True,0.0,0.0,0.0,0.0,True,True,7116952.898450276,9044968863.32,388.855827482066,0.0,S1-08,df02d8bdb02eaad5d040102be1b952d67f28556d77a5f2f9034b7520bbb80a63,OFF,2
810004,500,0.958,2,2,0.0,True,0.0,True,0.0,0.0,0.0,0.0,True,True,7106384.332157628,8344498311.79,410.8507940344277,0.0,S1-09,25d825efc4ab35fe1e8f79b49c4f34e7d9da53690921dd3fdb7aef692428c45e,OFF,2
810004,500,0.974,16,16,0.0,True,0.0,True,0.0,0.0,0.0,0.0,True,True,6745573.465048156,8134627364.78,382.4605751585617,0.0,S1-10,8f40fed8dfa17df7cd43c7c75460a77fd79256fd5af7897a41c10ccd0ec08352,OFF,16
810004,1000,0.905,17,17,0.0,True,0.0,True,0.0,0.0,0.0,0.0,True,True,6955280.152315654,7155341549.26,431.81423277199616,0.0,S1-01,980776db2467d81a3564740bdb4ad022c116dfc9796be8748e49de3684b57385,KNIFE,17
810004,1000,0.905,17,17,0.0,True,29.470162771540117,False,0.0,0.0,0.0,0.0,True,False,6673764.888311345,7088706227.360001,428.84585351725036,29470162771.54012,S1-02,e076076a493c9a9fecd89aa712afd11fa9cc3cdce2ce014987b0f0fe862c247d,KNIFE,17
810004,1000,0.911,2,2,0.0,True,0.0,True,0.0,0.0,0.0,0.0,True,True,6839208.153939264,7887089349.070001,393.59545880798817,0.0,S1-03,e8942358d76782a9b97983734bb2cf2d4925edde76bf34b013857987a6d07591,KNIFE,2
810004,1000,0.913,17,17,0.0,True,0.0,True,0.0,0.0,0.0,0.0,True,True,6892368.575,8345740271.040001,389.4761742484626,0.0,S1-04,2fbdff2cf85833d2f25518e9e46cdb4092302467d94deae2a413a8ff7b39e0ea,OFF,17
810004,1000,0.911,2,2,0.0,True,0.0,True,0.0,0.0,0.0,0.0,True,True,6872191.107275558,8013513563.38,390.9513631078475,0.0,S1-05,0b60f5ac3979e3d6c31937743b10148e837da4158c31b88b904216b3dc1384a2,KNIFE,2
810004,1000,0.911,2,2,0.0,True,0.0,True,0.0,0.0,0.0,0.0,True,True,6774527.919286187,8096246576.780001,390.9513631078475,0.0,S1-06,48d52933dafc91da0fbdf6d1998d6a15c7958c4a5263e9422d67d354ce765a01,KNIFE,2
810004,1000,0.92,8,8,0.0,True,0.0,True,0.0,0.0,0.0,0.0,True,True,7063157.704584211,8219219881.48,465.54706837222085,0.0,S1-07,a18d3cb935f4bfecee271aef01fa76ccbbcd3dcdde281613c9c85fed27cfeb15,OFF,8
810004,1000,0.957,2,2,0.0,True,0.0,True,0.0,0.0,0.0,0.0,True,True,7116952.898450276,9044968863.32,387.11838030212755,0.0,S1-08,df02d8bdb02eaad5d040102be1b952d67f28556d77a5f2f9034b7520bbb80a63,OFF,2
810004,1000,0.963,2,2,0.0,True,0.0,True,0.0,0.0,0.0,0.0,True,True,7105417.524276284,8344498311.79,410.41264971843043,0.0,S1-09,25d825efc4ab35fe1e8f79b49c4f34e7d9da53690921dd3fdb7aef692428c45e,OFF,2
810004,1000,0.975,16,16,0.0,True,0.0,True,0.0,0.0,0.0,0.0,True,True,6746021.030572306,8134627364.78,382.1940594286518,0.0,S1-10,8f40fed8dfa17df7cd43c7c75460a77fd79256fd5af7897a41c10ccd0ec08352,OFF,16
810005,200,0.9,17,17,0.0,True,0.0,True,0.0,0.0,0.0,0.0,True,True,7033563.211746846,7155341549.26,432.0165652269871,0.0,S1-01,980776db2467d81a3564740bdb4ad022c116dfc9796be8748e49de3684b57385,KNIFE,17
810005,200,0.9,17,17,0.0,True,0.0,True,0.0,0.0,0.0,0.0,True,True,6594641.129530586,7088706227.360001,429.54958569764585,0.0,S1-02,e076076a493c9a9fecd89aa712afd11fa9cc3cdce2ce014987b0f0fe862c247d,KNIFE,17
810005,200,0.91,17,17,0.0,True,0.0,True,0.0,0.0,0.0,0.0,True,True,6763183.623179219,7887089349.070001,391.1972935732867,0.0,S1-03,e8942358d76782a9b97983734bb2cf2d4925edde76bf34b013857987a6d07591,KNIFE,17
810005,200,0.91,17,17,0.0,True,0.0,True,0.0,0.0,0.0,0.0,True,True,6885451.810406559,8345740271.040001,389.5235728620363,0.0,S1-04,2fbdff2cf85833d2f25518e9e46cdb4092302467d94deae2a413a8ff7b39e0ea,OFF,17
810005,200,0.935,2,2,0.0,True,0.0,True,0.0,0.0,0.0,0.0,True,True,6842150.122731256,8013513563.38,388.2466741605402,0.0,S1-05,0b60f5ac3979e3d6c31937743b10148e837da4158c31b88b904216b3dc1384a2,KNIFE,2
810005,200,0.935,2,2,0.0,True,0.0,True,0.0,0.0,0.0,0.0,True,True,6744576.737047813,8096246576.780001,388.2466741605402,0.0,S1-06,48d52933dafc91da0fbdf6d1998d6a15c7958c4a5263e9422d67d354ce765a01,KNIFE,2
810005,200,0.94,8,8,0.0,True,0.0,True,0.0,0.0,0.0,0.0,True,True,7061313.571603475,8219219881.48,415.08464004296667,0.0,S1-07,a18d3cb935f4bfecee271aef01fa76ccbbcd3dcdde281613c9c85fed27cfeb15,OFF,8
810005,200,0.96,2,2,0.0,True,0.0,True,0.0,0.0,0.0,0.0,True,True,7117814.278942422,9044968863.32,394.4492539175039,0.0,S1-08,df02d8bdb02eaad5d040102be1b952d67f28556d77a5f2f9034b7520bbb80a63,OFF,2
810005,200,0.97,2,2,0.0,True,0.0,True,0.0,0.0,0.0,0.0,True,True,7104500.919371384,8344498311.79,408.69127041711494,0.0,S1-09,25d825efc4ab35fe1e8f79b49c4f34e7d9da53690921dd3fdb7aef692428c45e,OFF,2
810005,200,0.98,16,16,0.0,True,0.0,True,0.0,0.0,0.0,0.0,True,True,6746696.240380066,8134627364.78,383.80433881907373,0.0,S1-10,8f40fed8dfa17df7cd43c7c75460a77fd79256fd5af7897a41c10ccd0ec08352,OFF,16
810005,500,0.892,17,17,0.008000000000000007,False,0.0,True,0.0,0.0,0.0,0.0,True,False,7076195.89246569,7155341549.26,432.1591549825298,8000000.000000007,S1-01,980776db2467d81a3564740bdb4ad022c116dfc9796be8748e49de3684b57385,KNIFE,17
810005,500,0.892,17,17,0.008000000000000007,False,0.0,True,0.0,0.0,0.0,0.0,True,False,6718104.386685596,7088706227.360001,436.78924810138625,8000000.000000007,S1-02,e076076a493c9a9fecd89aa712afd11fa9cc3cdce2ce014987b0f0fe862c247d,KNIFE,17
810005,500,0.898,17,17,0.0020000000000000018,False,0.0,True,0.0,0.0,0.0,0.0,True,False,6873151.089733002,7887089349.070001,394.62908154677854,2000000.0000000019,S1-03,e8942358d76782a9b97983734bb2cf2d4925edde76bf34b013857987a6d07591,KNIFE,17
810005,500,0.898,17,17,0.0020000000000000018,False,0.0,True,0.0,0.0,0.0,0.0,True,False,6896765.720217344,8345740271.040001,393.6645479421582,2000000.0000000019,S1-04,2fbdff2cf85833d2f25518e9e46cdb4092302467d94deae2a413a8ff7b39e0ea,OFF,17
810005,500,0.912,2,2,0.0,True,0.0,True,0.0,0.0,0.0,0.0,True,True,6917852.657428481,8013513563.38,391.6444628585149,0.0,S1-05,0b60f5ac3979e3d6c31937743b10148e837da4158c31b88b904216b3dc1384a2,KNIFE,2
810005,500,0.912,2,2,0.0,True,0.0,True,0.0,0.0,0.0,0.0,True,True,6820310.48359891,8096246576.780001,391.6444628585149,0.0,S1-06,48d52933dafc91da0fbdf6d1998d6a15c7958c4a5263e9422d67d354ce765a01,KNIFE,2
810005,500,0.92,8,8,0.0,True,0.0,True,0.0,0.0,0.0,0.0,True,True,7087086.4824539395,8219219881.48,465.87149513019045,0.0,S1-07,a18d3cb935f4bfecee271aef01fa76ccbbcd3dcdde281613c9c85fed27cfeb15,OFF,8
810005,500,0.956,2,2,0.0,True,0.0,True,0.0,0.0,0.0,0.0,True,True,7119341.673555568,9044968863.32,393.6276956416627,0.0,S1-08,df02d8bdb02eaad5d040102be1b952d67f28556d77a5f2f9034b7520bbb80a63,OFF,2
810005,500,0.964,2,2,0.0,True,0.0,True,0.0,0.0,0.0,0.0,True,True,7105430.820704044,8344498311.79,410.88028865632435,0.0,S1-09,25d825efc4ab35fe1e8f79b49c4f34e7d9da53690921dd3fdb7aef692428c45e,OFF,2
810005,500,0.974,16,16,0.0,True,0.0,True,0.0,0.0,0.0,0.0,True,True,6747176.511367105,8134627364.78,386.59296728043694,0.0,S1-10,8f40fed8dfa17df7cd43c7c75460a77fd79256fd5af7897a41c10ccd0ec08352,OFF,16
810005,1000,0.896,17,17,0.0040000000000000036,False,0.0,True,0.0,0.0,0.0,0.0,True,False,7067205.375152146,7155341549.26,432.4151307444024,4000000.0000000037,S1-01,980776db2467d81a3564740bdb4ad022c116dfc9796be8748e49de3684b57385,KNIFE,17
810005,1000,0.896,17,17,0.0040000000000000036,False,0.0,True,0.0,0.0,0.0,0.0,True,False,6718104.386685596,7088706227.360001,440.454522453011,4000000.0000000037,S1-02,e076076a493c9a9fecd89aa712afd11fa9cc3cdce2ce014987b0f0fe862c247d,KNIFE,17
810005,1000,0.904,17,17,0.0,True,0.0,True,0.0,0.0,0.0,0.0,True,True,6886174.6709543,7887089349.070001,394.62908154677854,0.0,S1-03,e8942358d76782a9b97983734bb2cf2d4925edde76bf34b013857987a6d07591,KNIFE,17
810005,1000,0.904,17,17,0.0,True,0.0,True,0.0,0.0,0.0,0.0,True,True,6893386.913442241,8345740271.040001,393.6645479421582,0.0,S1-04,2fbdff2cf85833d2f25518e9e46cdb4092302467d94deae2a413a8ff7b39e0ea,OFF,17
810005,1000,0.907,2,2,0.0,True,0.0,True,0.0,0.0,0.0,0.0,True,True,6933312.957215501,8013513563.38,392.01934689715085,0.0,S1-05,0b60f5ac3979e3d6c31937743b10148e837da4158c31b88b904216b3dc1384a2,KNIFE,2
810005,1000,0.907,2,2,0.0,True,0.0,True,0.0,0.0,0.0,0.0,True,True,6835331.17466885,8096246576.780001,392.01934689715085,0.0,S1-06,48d52933dafc91da0fbdf6d1998d6a15c7958c4a5263e9422d67d354ce765a01,KNIFE,2
810005,1000,0.931,8,8,0.0,True,0.0,True,0.0,0.0,0.0,0.0,True,True,7091953.196006091,8219219881.48,464.0622343116319,0.0,S1-07,a18d3cb935f4bfecee271aef01fa76ccbbcd3dcdde281613c9c85fed27cfeb15,OFF,8
810005,1000,0.951,2,2,0.0,True,0.0,True,0.0,0.0,0.0,0.0,True,True,7119605.804495499,9044968863.32,391.9507820464995,0.0,S1-08,df02d8bdb02eaad5d040102be1b952d67f28556d77a5f2f9034b7520bbb80a63,OFF,2
810005,1000,0.959,2,2,0.0,True,0.0,True,0.0,0.0,0.0,0.0,True,True,7106675.803571475,8344498311.79,410.88028865632435,0.0,S1-09,25d825efc4ab35fe1e8f79b49c4f34e7d9da53690921dd3fdb7aef692428c45e,OFF,2
810005,1000,0.972,16,16,0.0,True,0.0,True,0.0,0.0,0.0,0.0,True,True,6746523.037722535,8134627364.78,386.59296728043694,0.0,S1-10,8f40fed8dfa17df7cd43c7c75460a77fd79256fd5af7897a41c10ccd0ec08352,OFF,16
810006,200,0.89,17,17,0.015000000000000013,False,0.0,True,0.0,0.0,0.0,0.0,True,False,7245695.865656399,7155341549.26,432.1149687104345,15000000.000000013,S1-01,980776db2467d81a3564740bdb4ad022c116dfc9796be8748e49de3684b57385,KNIFE,17
810006,200,0.89,17,17,0.015000000000000013,False,0.0,True,0.0,0.0,0.0,0.0,True,False,6756304.328668721,7088706227.360001,453.4954946895138,15000000.000000013,S1-02,e076076a493c9a9fecd89aa712afd11fa9cc3cdce2ce014987b0f0fe862c247d,KNIFE,17
810006,200,0.895,2,"2,17",0.010000000000000009,False,0.0,True,0.0,0.0,0.0,0.0,True,False,6917066.042711314,7887089349.070001,398.01776714815236,10000000.00000001,S1-03,e8942358d76782a9b97983734bb2cf2d4925edde76bf34b013857987a6d07591,KNIFE,2|17
810006,200,0.895,17,17,0.0050000000000000044,False,0.0,True,0.0,0.0,0.0,0.0,True,False,6921596.483633518,8345740271.040001,398.01776714815236,5000000.000000005,S1-04,2fbdff2cf85833d2f25518e9e46cdb4092302467d94deae2a413a8ff7b39e0ea,OFF,17
810006,200,0.895,2,2,0.0050000000000000044,False,0.0,True,0.0,0.0,0.0,0.0,True,False,6893015.301144594,8013513563.38,395.2998225502972,5000000.000000005,S1-05,0b60f5ac3979e3d6c31937743b10148e837da4158c31b88b904216b3dc1384a2,KNIFE,2
810006,200,0.895,2,2,0.0050000000000000044,False,0.0,True,0.0,0.0,0.0,0.0,True,False,6792875.507082043,8096246576.780001,395.2998225502972,5000000.000000005,S1-06,48d52933dafc91da0fbdf6d1998d6a15c7958c4a5263e9422d67d354ce765a01,KNIFE,2
810006,200,0.955,5,"5,7,17",0.0,True,0.0,True,0.0,0.0,0.0,0.0,True,True,7070367.439422838,8219219881.48,448.1267047239636,0.0,S1-07,a18d3cb935f4bfecee271aef01fa76ccbbcd3dcdde281613c9c85fed27cfeb15,OFF,5|7|17
810006,200,0.955,5,"5,17",0.0,True,0.0,True,0.0,0.0,0.0,0.0,True,True,7116096.432255555,9044968863.32,392.1271538072591,0.0,S1-08,df02d8bdb02eaad5d040102be1b952d67f28556d77a5f2f9034b7520bbb80a63,OFF,5|17
810006,200,0.955,5,"5,17",0.0,True,0.0,True,0.0,0.0,0.0,0.0,True,True,7106909.909295094,8344498311.79,410.73071843665883,0.0,S1-09,25d825efc4ab35fe1e8f79b49c4f34e7d9da53690921dd3fdb7aef692428c45e,OFF,5|17
810006,200,0.965,16,16,0.0,True,0.0,True,0.0,0.0,0.0,0.0,True,True,6745027.995214066,8134627364.78,395.2739092181193,0.0,S1-10,8f40fed8dfa17df7cd43c7c75460a77fd79256fd5af7897a41c10ccd0ec08352,OFF,16
810006,500,0.898,17,17,0.0020000000000000018,False,0.0,True,0.0,0.0,0.0,0.0,True,False,6974056.274452588,7155341549.26,431.8135701676049,2000000.0000000019,S1-01,980776db2467d81a3564740bdb4ad022c116dfc9796be8748e49de3684b57385,KNIFE,17
810006,500,0.898,17,17,0.0020000000000000018,False,0.0,True,0.0,0.0,0.0,0.0,True,False,6733471.671153839,7088706227.360001,449.4612380787706,2000000.0000000019,S1-02,e076076a493c9a9fecd89aa712afd11fa9cc3cdce2ce014987b0f0fe862c247d,KNIFE,17
810006,500,0.902,2,"2,17",0.0,True,0.0,True,0.0,0.0,0.0,0.0,True,True,6910936.893780001,7887089349.070001,395.79087963976076,0.0,S1-03,e8942358d76782a9b97983734bb2cf2d4925edde76bf34b013857987a6d07591,KNIFE,2|17
810006,500,0.902,17,17,0.0,True,0.0,True,0.0,0.0,0.0,0.0,True,True,6900594.644401731,8345740271.040001,391.90152954212937,0.0,S1-04,2fbdff2cf85833d2f25518e9e46cdb4092302467d94deae2a413a8ff7b39e0ea,OFF,17
810006,500,0.902,2,2,0.0,True,0.0,True,0.0,0.0,0.0,0.0,True,True,6854995.4909072695,8013513563.38,394.19067640820583,0.0,S1-05,0b60f5ac3979e3d6c31937743b10148e837da4158c31b88b904216b3dc1384a2,KNIFE,2
810006,500,0.902,2,2,0.0,True,0.0,True,0.0,0.0,0.0,0.0,True,True,6757839.535941007,8096246576.780001,394.19067640820583,0.0,S1-06,48d52933dafc91da0fbdf6d1998d6a15c7958c4a5263e9422d67d354ce765a01,KNIFE,2
810006,500,0.934,8,8,0.0,True,0.0,True,0.0,0.0,0.0,0.0,True,True,7079608.566141564,8219219881.48,463.33829703677776,0.0,S1-07,a18d3cb935f4bfecee271aef01fa76ccbbcd3dcdde281613c9c85fed27cfeb15,OFF,8
810006,500,0.952,2,2,0.0,True,0.0,True,0.0,0.0,0.0,0.0,True,True,7117539.284505432,9044968863.32,390.1546379565381,0.0,S1-08,df02d8bdb02eaad5d040102be1b952d67f28556d77a5f2f9034b7520bbb80a63,OFF,2
810006,500,0.962,2,2,0.0,True,0.0,True,0.0,0.0,0.0,0.0,True,True,7105180.066748418,8344498311.79,410.5063668712948,0.0,S1-09,25d825efc4ab35fe1e8f79b49c4f34e7d9da53690921dd3fdb7aef692428c45e,OFF,2
810006,500,0.966,16,16,0.0,True,0.0,True,0.0,0.0,0.0,0.0,True,True,6746588.647301088,8134627364.78,384.34118671265037,0.0,S1-10,8f40fed8dfa17df7cd43c7c75460a77fd79256fd5af7897a41c10ccd0ec08352,OFF,16
810006,1000,0.908,17,17,0.0,True,0.0,True,0.0,0.0,0.0,0.0,True,True,6948201.1272955425,7155341549.26,431.449552459611,0.0,S1-01,980776db2467d81a3564740bdb4ad022c116dfc9796be8748e49de3684b57385,KNIFE,17
810006,1000,0.908,17,17,0.0,True,0.0,True,0.0,0.0,0.0,0.0,True,True,6644952.686535046,7088706227.360001,439.4751540784137,0.0,S1-02,e076076a493c9a9fecd89aa712afd11fa9cc3cdce2ce014987b0f0fe862c247d,KNIFE,17
810006,1000,0.914,17,17,0.0,True,0.0,True,0.0,0.0,0.0,0.0,True,True,6840152.927257465,7887089349.070001,392.81764851133454,0.0,S1-03,e8942358d76782a9b97983734bb2cf2d4925edde76bf34b013857987a6d07591,KNIFE,17
810006,1000,0.914,17,17,0.0,True,0.0,True,0.0,0.0,0.0,0.0,True,True,6890236.401996412,8345740271.040001,389.372719849832,0.0,S1-04,2fbdff2cf85833d2f25518e9e46cdb4092302467d94deae2a413a8ff7b39e0ea,OFF,17
810006,1000,0.919,2,2,0.0,True,0.0,True,0.0,0.0,0.0,0.0,True,True,6845675.314723382,8013513563.38,389.3682351397491,0.0,S1-05,0b60f5ac3979e3d6c31937743b10148e837da4158c31b88b904216b3dc1384a2,KNIFE,2
810006,1000,0.919,2,2,0.0,True,0.0,True,0.0,0.0,0.0,0.0,True,True,6745587.0292211175,8096246576.780001,389.3682351397491,0.0,S1-06,48d52933dafc91da0fbdf6d1998d6a15c7958c4a5263e9422d67d354ce765a01,KNIFE,2
810006,1000,0.93,8,8,0.0,True,0.0,True,0.0,0.0,0.0,0.0,True,True,7065906.387487064,8219219881.48,462.16986177853397,0.0,S1-07,a18d3cb935f4bfecee271aef01fa76ccbbcd3dcdde281613c9c85fed27cfeb15,OFF,8
810006,1000,0.958,2,2,0.0,True,0.0,True,0.0,0.0,0.0,0.0,True,True,7116141.532101841,9044968863.32,387.0501358465511,0.0,S1-08,df02d8bdb02eaad5d040102be1b952d67f28556d77a5f2f9034b7520bbb80a63,OFF,2
810006,1000,0.966,2,2,0.0,True,0.0,True,0.0,0.0,0.0,0.0,True,True,7104286.842648943,8344498311.79,409.7492116064024,0.0,S1-09,25d825efc4ab35fe1e8f79b49c4f34e7d9da53690921dd3fdb7aef692428c45e,OFF,2
810006,1000,0.971,16,16,0.0,True,0.0,True,0.0,0.0,0.0,0.0,True,True,6745978.442601208,8134627364.78,380.38341770835456,0.0,S1-10,8f40fed8dfa17df7cd43c7c75460a77fd79256fd5af7897a41c10ccd0ec08352,OFF,16
810007,200,0.875,2,2,0.025000000000000022,False,0.0,True,0.0,0.0,0.0,0.0,True,False,7018277.501957872,7155341549.26,431.8505275560428,25000000.000000022,S1-01,980776db2467d81a3564740bdb4ad022c116dfc9796be8748e49de3684b57385,KNIFE,2
810007,200,0.875,2,2,0.025000000000000022,False,0.0,True,0.0,0.0,0.0,0.0,True,False,6701712.258899517,7088706227.360001,432.4416156968712,25000000.000000022,S1-02,e076076a493c9a9fecd89aa712afd11fa9cc3cdce2ce014987b0f0fe862c247d,KNIFE,2
810007,200,0.875,2,2,0.025000000000000022,False,0.0,True,0.0,0.0,0.0,0.0,True,False,6854652.646434154,7887089349.070001,396.5097681673881,25000000.000000022,S1-03,e8942358d76782a9b97983734bb2cf2d4925edde76bf34b013857987a6d07591,KNIFE,2
810007,200,0.945,17,17,0.0,True,0.0,True,0.0,0.0,0.0,0.0,True,True,6888299.875640882,8345740271.040001,392.11041572408317,0.0,S1-04,2fbdff2cf85833d2f25518e9e46cdb4092302467d94deae2a413a8ff7b39e0ea,OFF,17
810007,200,0.875,2,2,0.025000000000000022,False,0.0,True,0.0,0.0,0.0,0.0,True,False,6947754.989429698,8013513563.38,394.9912567070949,25000000.000000022,S1-05,0b60f5ac3979e3d6c31937743b10148e837da4158c31b88b904216b3dc1384a2,KNIFE,2
810007,200,0.875,2,2,0.025000000000000022,False,0.0,True,0.0,0.0,0.0,0.0,True,False,6849135.500184042,8096246576.780001,394.9912567070949,25000000.000000022,S1-06,48d52933dafc91da0fbdf6d1998d6a15c7958c4a5263e9422d67d354ce765a01,KNIFE,2
810007,200,0.945,2,"2,8",0.0,True,0.0,True,0.0,0.0,0.0,0.0,True,True,7068578.277968143,8219219881.48,452.16192937927815,0.0,S1-07,a18d3cb935f4bfecee271aef01fa76ccbbcd3dcdde281613c9c85fed27cfeb15,OFF,2|8
810007,200,0.945,2,2,0.0,True,0.0,True,0.0,0.0,0.0,0.0,True,True,7118568.43412683,9044968863.32,391.54285819355664,0.0,S1-08,df02d8bdb02eaad5d040102be1b952d67f28556d77a5f2f9034b7520bbb80a63,OFF,2
810007,200,0.945,2,2,0.0,True,0.0,True,0.0,0.0,0.0,0.0,True,True,7106611.6138821505,8344498311.79,411.1440317591462,0.0,S1-09,25d825efc4ab35fe1e8f79b49c4f34e7d9da53690921dd3fdb7aef692428c45e,OFF,2
810007,200,0.965,16,16,0.0,True,0.0,True,0.0,0.0,0.0,0.0,True,True,6744302.6393286,8134627364.78,386.16888546175005,0.0,S1-10,8f40fed8dfa17df7cd43c7c75460a77fd79256fd5af7897a41c10ccd0ec08352,OFF,16
810007,500,0.912,2,2,0.0,True,0.0,True,0.0,0.0,0.0,0.0,True,True,6962228.462591946,7155341549.26,431.71918550598167,0.0,S1-01,980776db2467d81a3564740bdb4ad022c116dfc9796be8748e49de3684b57385,KNIFE,2
810007,500,0.912,2,2,0.0,True,0.0,True,0.0,0.0,0.0,0.0,True,True,6628723.945759706,7088706227.360001,417.55181812697765,0.0,S1-02,e076076a493c9a9fecd89aa712afd11fa9cc3cdce2ce014987b0f0fe862c247d,KNIFE,2
810007,500,0.912,2,2,0.0,True,0.0,True,0.0,0.0,0.0,0.0,True,True,6836849.974419735,7887089349.070001,390.99925415853056,0.0,S1-03,e8942358d76782a9b97983734bb2cf2d4925edde76bf34b013857987a6d07591,KNIFE,2
810007,500,0.922,17,17,0.0,True,0.0,True,0.0,0.0,0.0,0.0,True,True,6891846.905158826,8345740271.040001,389.1960387484488,0.0,S1-04,2fbdff2cf85833d2f25518e9e46cdb4092302467d94deae2a413a8ff7b39e0ea,OFF,17
810007,500,0.912,2,2,0.0,True,0.0,True,0.0,0.0,0.0,0.0,True,True,6849402.454330918,8013513563.38,385.8261381979282,0.0,S1-05,0b60f5ac3979e3d6c31937743b10148e837da4158c31b88b904216b3dc1384a2,KNIFE,2
810007,500,0.912,2,2,0.0,True,0.0,True,0.0,0.0,0.0,0.0,True,True,6749297.395458359,8096246576.780001,385.8261381979282,0.0,S1-06,48d52933dafc91da0fbdf6d1998d6a15c7958c4a5263e9422d67d354ce765a01,KNIFE,2
810007,500,0.932,8,8,0.0,True,0.0,True,0.0,0.0,0.0,0.0,True,True,7061356.614100959,8219219881.48,451.315248709292,0.0,S1-07,a18d3cb935f4bfecee271aef01fa76ccbbcd3dcdde281613c9c85fed27cfeb15,OFF,8
810007,500,0.966,2,2,0.0,True,0.0,True,0.0,0.0,0.0,0.0,True,True,7115705.668661925,9044968863.32,387.0792018529023,0.0,S1-08,df02d8bdb02eaad5d040102be1b952d67f28556d77a5f2f9034b7520bbb80a63,OFF,2
810007,500,0.968,2,2,0.0,True,0.0,True,0.0,0.0,0.0,0.0,True,True,7103902.211759769,8344498311.79,409.76824030700817,0.0,S1-09,25d825efc4ab35fe1e8f79b49c4f34e7d9da53690921dd3fdb7aef692428c45e,OFF,2
810007,500,0.98,16,16,0.0,True,0.0,True,0.0,0.0,0.0,0.0,True,True,6744494.123544313,8134627364.78,378.15353647902793,0.0,S1-10,8f40fed8dfa17df7cd43c7c75460a77fd79256fd5af7897a41c10ccd0ec08352,OFF,16
810007,1000,0.912,17,17,0.0,True,0.0,True,0.0,0.0,0.0,0.0,True,True,6964753.7376369,7155341549.26,431.8503360647595,0.0,S1-01,980776db2467d81a3564740bdb4ad022c116dfc9796be8748e49de3684b57385,KNIFE,17
810007,1000,0.912,17,17,0.0,True,0.0,True,0.0,0.0,0.0,0.0,True,True,6667624.0642527705,7088706227.360001,426.54627551612646,0.0,S1-02,e076076a493c9a9fecd89aa712afd11fa9cc3cdce2ce014987b0f0fe862c247d,KNIFE,17
810007,1000,0.913,2,2,0.0,True,0.0,True,0.0,0.0,0.0,0.0,True,True,6836975.987185337,7887089349.070001,391.42733383596897,0.0,S1-03,e8942358d76782a9b97983734bb2cf2d4925edde76bf34b013857987a6d07591,KNIFE,2
810007,1000,0.919,17,17,0.0,True,0.0,True,0.0,0.0,0.0,0.0,True,True,6891452.914175222,8345740271.040001,388.4517102184839,0.0,S1-04,2fbdff2cf85833d2f25518e9e46cdb4092302467d94deae2a413a8ff7b39e0ea,OFF,17
810007,1000,0.913,2,2,0.0,True,0.0,True,0.0,0.0,0.0,0.0,True,True,6849402.454330918,8013513563.38,386.95410997340593,0.0,S1-05,0b60f5ac3979e3d6c31937743b10148e837da4158c31b88b904216b3dc1384a2,KNIFE,2
810007,1000,0.913,2,2,0.0,True,0.0,True,0.0,0.0,0.0,0.0,True,True,6750075.915195588,8096246576.780001,386.95410997340593,0.0,S1-06,48d52933dafc91da0fbdf6d1998d6a15c7958c4a5263e9422d67d354ce765a01,KNIFE,2
810007,1000,0.924,8,8,0.0,True,0.0,True,0.0,0.0,0.0,0.0,True,True,7065762.93160664,8219219881.48,462.3362819866795,0.0,S1-07,a18d3cb935f4bfecee271aef01fa76ccbbcd3dcdde281613c9c85fed27cfeb15,OFF,8
810007,1000,0.963,2,2,0.0,True,0.0,True,0.0,0.0,0.0,0.0,True,True,7116016.27603133,9044968863.32,387.0715705963583,0.0,S1-08,df02d8bdb02eaad5d040102be1b952d67f28556d77a5f2f9034b7520bbb80a63,OFF,2
