replicate,algorithm_seed,training_master_seed,CCP100_optimisation_runtime_seconds,CCP300_optimisation_runtime_seconds,optimisation_runtime_seconds_S300_minus_S100,CCP100_oos_mean_hypervolume,CCP300_oos_mean_hypervolume,oos_mean_hypervolume_S300_minus_S100,CCP100_oos_mean_igd_plus,CCP300_oos_mean_igd_plus,oos_mean_igd_plus_S300_minus_S100,CCP100_oos_q90_hypervolume,CCP300_oos_q90_hypervolume,oos_q90_hypervolume_S300_minus_S100,CCP100_oos_q90_igd_plus,CCP300_oos_q90_igd_plus,oos_q90_igd_plus_S300_minus_S100,CCP100_all_objectives_mean_absolute_coverage_gap_pp,CCP300_all_objectives_mean_absolute_coverage_gap_pp,all_objectives_mean_absolute_coverage_gap_pp_S300_minus_S100,CCP100_cost_mean_coverage,CCP300_cost_mean_coverage,cost_mean_coverage_S300_minus_S100,CCP100_emission_mean_coverage,CCP300_emission_mean_coverage,emission_mean_coverage_S300_minus_S100,CCP100_makespan_mean_coverage,CCP300_makespan_mean_coverage,makespan_mean_coverage_S300_minus_S100
1,980101,980201,69.50602118577808,79.40108372084796,9.895062535069883,0.5953734630188872,1.1068270412835985,0.5114535782647114,0.33270112067818947,0.06065842686914955,-0.2720426938090399,0.6331430455686785,1.1460405749788949,0.5128975294102164,0.26875828260691337,0.026850248629692087,-0.24190803397722127,4.563209876543211,0.8350210970464154,-3.7281887794967954,0.8673703703703706,0.8892632911392402,0.021892920768869617,0.9375037037037037,0.8957746835443038,-0.04172902015939994,0.833237037037037,0.8919974683544302,0.05876043131739317
2,980102,980202,71.02844647085294,80.5084407129325,9.479994242079556,0.657247195472619,1.2241978989127742,0.5669507034401552,0.2661802801764291,0.02579355287691728,-0.2403867272995118,0.5415358619615496,1.0235174637694462,0.4819816018078966,0.22089127971916755,0.09673026105213156,-0.124161018667036,7.182222222222226,1.739298245614037,-5.4429239766081885,0.8028266666666668,0.8769736842105263,0.07414701754385955,0.8452466666666667,0.8966421052631581,0.05139543859649143,0.8364600000000001,0.8764578947368422,0.03999789473684212
3,980103,980203,69.33397848112509,80.46101145166904,11.12703297054395,0.6918731014026285,0.5677054710160497,-0.12416763038657874,0.2483417077639752,0.39107789639383667,0.14273618862986145,0.7197770627227583,0.6238094483390503,-0.09596761438370804,0.13971735112231368,0.22086252821494717,0.0811451770926335,3.5640251572327077,1.8568075117370897,-1.707217645495618,0.8351773584905661,0.9050760563380282,0.06989869784746217,0.8824830188679247,0.8572450704225352,-0.025237948445389513,0.8760000000000001,0.8971633802816902,0.02116338028169007
