generation,HV_mean,HV_std,IGD_plus_mean,IGD_plus_std,Spacing_mean,Spacing_std,FeasRatio_soft_mean,FeasRatio_soft_std,FeasRatio_strict_mean,FeasRatio_strict_std,MinCost_best,MinEmis_best,MinTime_best,MinCost_mean,MinCost_std,MinEmis_mean,MinEmis_std,MinTime_mean,MinTime_std,boost_triggered_best
24,0.0,0.0,inf,,0.0,0.0,0.0,0.0,0.0,0.0,11854476.93083134,15533958605.478619,473.15,11854476.93083134,0.0,15533958605.478619,0.0,473.15,0.0,1
25,0.0,0.0,inf,,0.0,0.0,0.0,0.0,0.0,0.0,11854476.93083134,15533958605.478619,473.15,11854476.93083134,0.0,15533958605.478619,0.0,473.15,0.0,1
26,0.0,0.0,inf,,0.0,0.0,0.0,0.0,0.0,0.0,11854476.93083134,15533958605.478619,473.15,11854476.93083134,0.0,15533958605.478619,0.0,473.15,0.0,1
27,0.0,0.0,inf,,0.0,0.0,0.0,0.0,0.0,0.0,11854476.93083134,15533958605.478619,473.15,11854476.93083134,0.0,15533958605.478619,0.0,473.15,0.0,1
28,0.0,0.0,inf,,0.0,0.0,0.0,0.0,0.0,0.0,11854476.93083134,15533958605.478619,473.15,11854476.93083134,0.0,15533958605.478619,0.0,473.15,0.0,1
29,0.0,0.0,inf,,0.0,0.0,0.0,0.0,0.0,0.0,11854476.93083134,15533958605.478619,473.15,11854476.93083134,0.0,15533958605.478619,0.0,473.15,0.0,1
30,0.0,0.0,inf,,0.0,0.0,0.0,0.0,0.0,0.0,11854476.93083134,15533958605.478619,473.15,11854476.93083134,0.0,15533958605.478619,0.0,473.15,0.0,1
31,0.0,0.0,inf,,0.0,0.0,0.0,0.0,0.0,0.0,11854476.93083134,15533958605.478619,473.15,11854476.93083134,0.0,15533958605.478619,0.0,473.15,0.0,1
32,0.0,0.0,inf,,0.0,0.0,0.0,0.0,0.0,0.0,11854476.93083134,15533958605.478619,473.15,11854476.93083134,0.0,15533958605.478619,0.0,473.15,0.0,1
33,0.0,0.0,inf,,0.0,0.0,0.0,0.0,0.0,0.0,11854476.93083134,15533958605.478619,473.15,11854476.93083134,0.0,15533958605.478619,0.0,473.15,0.0,1
34,0.0,0.0,inf,,0.0,0.0,0.006666666666666667,0.0,0.006666666666666667,0.0,11854476.93083134,15533958605.478619,473.15,11854476.93083134,0.0,15533958605.478619,0.0,473.15,0.0,1
35,0.0,0.0,15.315689861930416,0.0,0.0,0.0,0.013333333333333334,0.0,0.013333333333333334,0.0,11854476.93083134,15533958605.478619,473.15,11854476.93083134,0.0,15533958605.478619,0.0,473.15,0.0,1
36,0.0,0.0,15.315689861930416,0.0,0.0,0.0,0.08,0.0,0.08,0.0,11304726.79627293,14134324280.395544,473.15,11304726.79627293,0.0,14134324280.395544,0.0,473.15,0.0,0
37,0.0,0.0,15.315689861930416,0.0,0.0,0.0,0.18,0.0,0.18,0.0,11304726.79627293,14134324280.395544,471.47714285714284,11304726.79627293,0.0,14134324280.395544,0.0,471.47714285714284,0.0,0
38,0.0,0.0,15.315689861930416,0.0,0.0,0.0,0.34,0.0,0.34,0.0,11304726.79627293,14134324280.395544,471.47714285714284,11304726.79627293,0.0,14134324280.395544,0.0,471.47714285714284,0.0,0
39,0.0,0.0,15.315689861930416,0.0,0.0,0.0,0.6133333333333333,0.0,0.6133333333333333,0.0,11275664.085903987,14076183546.521353,467.83142857142855,11275664.085903987,0.0,14076183546.521353,0.0,467.83142857142855,0.0,0
40,0.0,0.0,4.693043114563689,0.0,0.0,0.0,0.9933333333333333,0.0,0.9933333333333333,0.0,11275664.085903987,14076183546.521353,467.83142857142855,11275664.085903987,0.0,14076183546.521353,0.0,467.83142857142855,0.0,0
41,0.0,0.0,4.693043114563689,0.0,0.0,0.0,1.0,0.0,1.0,0.0,11275664.085903987,14076183546.521353,467.83142857142855,11275664.085903987,0.0,14076183546.521353,0.0,467.83142857142855,0.0,0
42,0.0,0.0,4.693043114563689,0.0,0.0,0.0,1.0,0.0,1.0,0.0,11275664.085903987,14076183546.521353,467.83142857142855,11275664.085903987,0.0,14076183546.521353,0.0,467.83142857142855,0.0,0
43,0.0,0.0,4.693043114563689,0.0,0.0,0.0,1.0,0.0,1.0,0.0,11275664.085903987,14076183546.521353,467.83142857142855,11275664.085903987,0.0,14076183546.521353,0.0,467.83142857142855,0.0,0
44,0.0,0.0,4.693043114563689,0.0,0.0,0.0,1.0,0.0,1.0,0.0,11275664.085903987,14076183546.521353,467.83142857142855,11275664.085903987,0.0,14076183546.521353,0.0,467.83142857142855,0.0,0
45,0.0,0.0,4.693043114563689,0.0,0.0,0.0,1.0,0.0,1.0,0.0,11275664.085903987,14076183546.521353,467.83142857142855,11275664.085903987,0.0,14076183546.521353,0.0,467.83142857142855,0.0,0
46,0.0,0.0,4.693043114563689,0.0,0.0,0.0,1.0,0.0,1.0,0.0,11275664.085903987,14045050409.833984,467.83142857142855,11275664.085903987,0.0,14045050409.833984,0.0,467.83142857142855,0.0,0
47,0.0,0.0,4.693043114563689,0.0,0.0,0.0,1.0,0.0,1.0,0.0,11275664.085903987,14045050409.833984,467.83142857142855,11275664.085903987,0.0,14045050409.833984,0.0,467.83142857142855,0.0,0
48,0.0,0.0,4.693043114563689,0.0,0.0,0.0,1.0,0.0,1.0,0.0,11248684.54369579,14023934350.45576,467.83142857142855,11248684.54369579,0.0,14023934350.45576,0.0,467.83142857142855,0.0,0
49,0.0,0.0,4.693043114563689,0.0,0.0,0.0,1.0,0.0,1.0,0.0,11119889.397732642,13711842772.79054,467.83142857142855,11119889.397732642,0.0,13711842772.79054,0.0,467.83142857142855,0.0,0
50,0.0,0.0,2.035049558961706,0.0,0.0,0.0,1.0,0.0,1.0,0.0,11119889.397732642,13711842772.79054,467.83142857142855,11119889.397732642,0.0,13711842772.79054,0.0,467.83142857142855,0.0,0
51,0.0,0.0,2.035049558961706,0.0,0.0,0.0,1.0,0.0,1.0,0.0,11119889.397732642,13711842772.79054,467.83142857142855,11119889.397732642,0.0,13711842772.79054,0.0,467.83142857142855,0.0,0
52,0.0,0.0,2.035049558961706,0.0,0.0,0.0,1.0,0.0,1.0,0.0,11119889.397732642,13711842772.79054,467.83142857142855,11119889.397732642,0.0,13711842772.79054,0.0,467.83142857142855,0.0,0
53,0.0,0.0,2.035049558961706,0.0,0.0,0.0,1.0,0.0,1.0,0.0,11119889.397732642,13711842772.79054,467.83142857142855,11119889.397732642,0.0,13711842772.79054,0.0,467.83142857142855,0.0,0
54,0.0,0.0,2.035049558961706,0.0,0.0,0.0,1.0,0.0,1.0,0.0,11119889.397732642,13711842772.79054,467.83142857142855,11119889.397732642,0.0,13711842772.79054,0.0,467.83142857142855,0.0,0
55,0.0,0.0,2.035049558961706,0.0,0.0,0.0,1.0,0.0,1.0,0.0,11119889.397732642,13711842772.79054,467.83142857142855,11119889.397732642,0.0,13711842772.79054,0.0,467.83142857142855,0.0,0
56,0.0,0.0,2.035049558961706,0.0,0.0,0.0,1.0,0.0,1.0,0.0,11059114.389062153,13303809126.771189,467.83142857142855,11059114.389062153,0.0,13303809126.771189,0.0,467.83142857142855,0.0,0
57,0.0,0.0,2.035049558961706,0.0,0.0,0.0,1.0,0.0,1.0,0.0,11059114.389062153,13303809126.771189,467.83142857142855,11059114.389062153,0.0,13303809126.771189,0.0,467.83142857142855,0.0,0
58,0.0,0.0,2.035049558961706,0.0,0.0,0.0,1.0,0.0,1.0,0.0,11059114.389062153,13303809126.771189,467.83142857142855,11059114.389062153,0.0,13303809126.771189,0.0,467.83142857142855,0.0,0
59,0.0,0.0,2.035049558961706,0.0,0.0,0.0,1.0,0.0,1.0,0.0,11059114.389062153,13303809126.771189,467.83142857142855,11059114.389062153,0.0,13303809126.771189,0.0,467.83142857142855,0.0,0
60,0.07828,0.0,0.2679407017506538,0.0,0.0,0.0,1.0,0.0,1.0,0.0,11059114.389062153,13303809126.771189,467.83142857142855,11059114.389062153,0.0,13303809126.771189,0.0,467.83142857142855,0.0,0
61,0.07828,0.0,0.2679407017506538,0.0,0.0,0.0,1.0,0.0,1.0,0.0,11059114.389062153,13303809126.771189,467.83142857142855,11059114.389062153,0.0,13303809126.771189,0.0,467.83142857142855,0.0,0
62,0.07828,0.0,0.2679407017506538,0.0,0.0,0.0,1.0,0.0,1.0,0.0,11059114.389062153,13303809126.771189,467.83142857142855,11059114.389062153,0.0,13303809126.771189,0.0,467.83142857142855,0.0,0
63,0.07828,0.0,0.2679407017506538,0.0,0.0,0.0,1.0,0.0,1.0,0.0,11059114.389062153,13303809126.771189,467.83142857142855,11059114.389062153,0.0,13303809126.771189,0.0,467.83142857142855,0.0,0
64,0.07828,0.0,0.2679407017506538,0.0,0.0,0.0,1.0,0.0,1.0,0.0,11059114.389062153,13303809126.771189,467.83142857142855,11059114.389062153,0.0,13303809126.771189,0.0,467.83142857142855,0.0,0
65,0.07828,0.0,0.2679407017506538,0.0,0.7944449556180216,0.0,1.0,0.0,1.0,0.0,11059114.389062153,13303809126.771189,467.83142857142855,11059114.389062153,0.0,13303809126.771189,0.0,467.83142857142855,0.0,0
66,0.07828,0.0,0.2679407017506538,0.0,0.7944449556180216,0.0,1.0,0.0,1.0,0.0,11059114.389062153,13303809126.771189,467.83142857142855,11059114.389062153,0.0,13303809126.771189,0.0,467.83142857142855,0.0,0
67,0.07828,0.0,0.2679407017506538,0.0,0.7944449556180216,0.0,1.0,0.0,1.0,0.0,11059114.389062153,13303809126.771189,467.83142857142855,11059114.389062153,0.0,13303809126.771189,0.0,467.83142857142855,0.0,0
68,0.07828,0.0,0.2679407017506538,0.0,0.7944449556180216,0.0,1.0,0.0,1.0,0.0,11054144.3315084,13303809126.771189,467.83142857142855,11054144.3315084,0.0,13303809126.771189,0.0,467.83142857142855,0.0,0
69,0.07828,0.0,0.2679407017506538,0.0,0.7944449556180216,0.0,1.0,0.0,1.0,0.0,11054144.3315084,13303809126.771189,467.83142857142855,11054144.3315084,0.0,13303809126.771189,0.0,467.83142857142855,0.0,0
70,0.07828,0.0,0.2657091788705119,0.0,0.49409475659322105,0.0,1.0,0.0,1.0,0.0,11054144.3315084,13303809126.771189,467.83142857142855,11054144.3315084,0.0,13303809126.771189,0.0,467.83142857142855,0.0,0
71,0.07828,0.0,0.2657091788705119,0.0,0.49409475659322105,0.0,1.0,0.0,1.0,0.0,11054144.3315084,13303809126.771189,467.83142857142855,11054144.3315084,0.0,13303809126.771189,0.0,467.83142857142855,0.0,0
72,0.07828,0.0,0.2657091788705119,0.0,0.49409475659322105,0.0,1.0,0.0,1.0,0.0,11054144.3315084,13303809126.771189,467.83142857142855,11054144.3315084,0.0,13303809126.771189,0.0,467.83142857142855,0.0,0
73,0.07828,0.0,0.2657091788705119,0.0,0.49409475659322105,0.0,1.0,0.0,1.0,0.0,11054144.3315084,13303809126.771189,467.83142857142855,11054144.3315084,0.0,13303809126.771189,0.0,467.83142857142855,0.0,0
74,0.07828,0.0,0.2657091788705119,0.0,0.49409475659322105,0.0,1.0,0.0,1.0,0.0,11054144.3315084,13303809126.771189,467.83142857142855,11054144.3315084,0.0,13303809126.771189,0.0,467.83142857142855,0.0,0
75,0.30022,0.0,0.09948340368679326,0.0,0.4711959083648379,0.0,1.0,0.0,1.0,0.0,11013161.176415708,13295473716.458103,467.83142857142855,11013161.176415708,0.0,13295473716.458103,0.0,467.83142857142855,0.0,0
76,0.30022,0.0,0.09948340368679326,0.0,0.4711959083648379,0.0,1.0,0.0,1.0,0.0,11013161.176415708,13290014987.42865,467.83142857142855,11013161.176415708,0.0,13290014987.42865,0.0,467.83142857142855,0.0,0
77,0.30022,0.0,0.09948340368679326,0.0,0.4711959083648379,0.0,1.0,0.0,1.0,0.0,11013161.176415708,13290014987.42865,467.83142857142855,11013161.176415708,0.0,13290014987.42865,0.0,467.83142857142855,0.0,0
78,0.30022,0.0,0.09948340368679326,0.0,0.4711959083648379,0.0,1.0,0.0,1.0,0.0,11013161.176415708,13290014987.42865,467.83142857142855,11013161.176415708,0.0,13290014987.42865,0.0,467.83142857142855,0.0,0
79,0.30022,0.0,0.09948340368679326,0.0,0.4711959083648379,0.0,1.0,0.0,1.0,0.0,11013161.176415708,13290014987.42865,467.83142857142855,11013161.176415708,0.0,13290014987.42865,0.0,467.83142857142855,0.0,0
