generation,HV_mean,HV_std,IGD_plus_mean,IGD_plus_std,Spacing_mean,Spacing_std,FeasRatio_soft_mean,FeasRatio_soft_std,FeasRatio_strict_mean,FeasRatio_strict_std,MinCost_best,MinEmis_best,MinTime_best,MinCost_mean,MinCost_std,MinEmis_mean,MinEmis_std,MinTime_mean,MinTime_std,boost_triggered_best
31,0.5309,0.0,0.19044880178537832,0.0,0.05296775401433022,0.0,1.0,0.0,1.0,0.0,6519198.857479191,7607729027.409998,314.9519543221814,6519198.857479191,0.0,7607729027.409998,0.0,314.9519543221814,0.0,0
32,0.5309,0.0,0.19044880178537832,0.0,0.05296775401433022,0.0,1.0,0.0,1.0,0.0,6519198.857479191,7607729027.409998,314.9519543221814,6519198.857479191,0.0,7607729027.409998,0.0,314.9519543221814,0.0,0
33,0.5309,0.0,0.19044880178537832,0.0,0.05296775401433022,0.0,1.0,0.0,1.0,0.0,6519198.857479191,7557062713.559999,314.9519543221814,6519198.857479191,0.0,7557062713.559999,0.0,314.9519543221814,0.0,0
34,0.5309,0.0,0.19044880178537832,0.0,0.05296775401433022,0.0,1.0,0.0,1.0,0.0,6519198.857479191,7557062713.559999,314.9519543221814,6519198.857479191,0.0,7557062713.559999,0.0,314.9519543221814,0.0,0
35,0.57968,0.0,0.14999755564138822,0.0,0.02084882230009509,0.0,1.0,0.0,1.0,0.0,6499037.041366328,7557062713.559999,314.9519543221814,6499037.041366328,0.0,7557062713.559999,0.0,314.9519543221814,0.0,0
36,0.57968,0.0,0.14999755564138822,0.0,0.02084882230009509,0.0,1.0,0.0,1.0,0.0,6499037.041366328,7500307324.409999,314.9519543221814,6499037.041366328,0.0,7500307324.409999,0.0,314.9519543221814,0.0,0
37,0.57968,0.0,0.14999755564138822,0.0,0.02084882230009509,0.0,1.0,0.0,1.0,0.0,6499037.041366328,7500307324.409999,314.9519543221814,6499037.041366328,0.0,7500307324.409999,0.0,314.9519543221814,0.0,0
38,0.57968,0.0,0.14999755564138822,0.0,0.02084882230009509,0.0,1.0,0.0,1.0,0.0,6499037.041366328,7500307324.409999,314.9519543221814,6499037.041366328,0.0,7500307324.409999,0.0,314.9519543221814,0.0,0
39,0.57968,0.0,0.14999755564138822,0.0,0.02084882230009509,0.0,1.0,0.0,1.0,0.0,6499037.041366328,7489004606.939998,314.9519543221814,6499037.041366328,0.0,7489004606.939998,0.0,314.9519543221814,0.0,0
40,0.61838,0.0,0.11451740413678858,0.0,0.08576103894901095,0.0,1.0,0.0,1.0,0.0,6497703.397469508,7468018719.86,314.9519543221814,6497703.397469508,0.0,7468018719.86,0.0,314.9519543221814,0.0,0
41,0.61838,0.0,0.11451740413678858,0.0,0.08576103894901095,0.0,1.0,0.0,1.0,0.0,6497703.397469508,7467822853.61,314.9519543221814,6497703.397469508,0.0,7467822853.61,0.0,314.9519543221814,0.0,0
42,0.61838,0.0,0.11451740413678858,0.0,0.08576103894901095,0.0,1.0,0.0,1.0,0.0,6497703.397469508,7452046205.239998,314.9519543221814,6497703.397469508,0.0,7452046205.239998,0.0,314.9519543221814,0.0,0
43,0.61838,0.0,0.11451740413678858,0.0,0.08576103894901095,0.0,1.0,0.0,1.0,0.0,6492582.681757134,7452046205.239998,314.9519543221814,6492582.681757134,0.0,7452046205.239998,0.0,314.9519543221814,0.0,0
44,0.61838,0.0,0.11451740413678858,0.0,0.08576103894901095,0.0,1.0,0.0,1.0,0.0,6492582.681757134,7452046205.239998,314.9519543221814,6492582.681757134,0.0,7452046205.239998,0.0,314.9519543221814,0.0,0
45,0.63544,0.0,0.1023390384767011,0.0,0.06076950974029112,0.0,1.0,0.0,1.0,0.0,6492582.681757134,7447984933.939998,314.9519543221814,6492582.681757134,0.0,7447984933.939998,0.0,314.9519543221814,0.0,0
46,0.63544,0.0,0.1023390384767011,0.0,0.06076950974029112,0.0,1.0,0.0,1.0,0.0,6487130.388051573,7447984933.939998,314.9519543221814,6487130.388051573,0.0,7447984933.939998,0.0,314.9519543221814,0.0,0
