generation,HV_mean,HV_std,IGD_plus_mean,IGD_plus_std,Spacing_mean,Spacing_std,FeasRatio_soft_mean,FeasRatio_soft_std,FeasRatio_strict_mean,FeasRatio_strict_std,MinCost_best,MinEmis_best,MinTime_best,MinCost_mean,MinCost_std,MinEmis_mean,MinEmis_std,MinTime_mean,MinTime_std,boost_triggered_best
42,0.0,0.0,inf,,0.0,0.0,0.0,0.0,0.0,0.0,11506349.086127495,14327512772.852283,467.83142857142855,11506349.086127495,0.0,14327512772.852283,0.0,467.83142857142855,0.0,1
43,0.0,0.0,inf,,0.0,0.0,0.006666666666666667,0.0,0.006666666666666667,0.0,11506349.086127495,14327512772.852283,467.83142857142855,11506349.086127495,0.0,14327512772.852283,0.0,467.83142857142855,0.0,1
44,0.0,0.0,inf,,0.0,0.0,0.013333333333333334,0.0,0.013333333333333334,0.0,11506349.086127495,14327512772.852283,467.83142857142855,11506349.086127495,0.0,14327512772.852283,0.0,467.83142857142855,0.0,1
45,0.01814,0.0,1.0729451471000087,0.0,0.0,0.0,0.03333333333333333,0.0,0.03333333333333333,0.0,11485906.842221232,14275534203.738373,467.83142857142855,11485906.842221232,0.0,14275534203.738373,0.0,467.83142857142855,0.0,1
46,0.01814,0.0,1.0729451471000087,0.0,0.0,0.0,0.06,0.0,0.06,0.0,11478824.187211169,14275478357.25084,467.83142857142855,11478824.187211169,0.0,14275478357.25084,0.0,467.83142857142855,0.0,1
47,0.01814,0.0,1.0729451471000087,0.0,0.0,0.0,0.2,0.0,0.2,0.0,11475167.42558163,14275478357.25084,460.77714285714285,11475167.42558163,0.0,14275478357.25084,0.0,460.77714285714285,0.0,0
48,0.01814,0.0,1.0729451471000087,0.0,0.0,0.0,0.28,0.0,0.28,0.0,11467423.487423278,14117841641.741398,460.77714285714285,11467423.487423278,0.0,14117841641.741398,0.0,460.77714285714285,0.0,0
49,0.01814,0.0,1.0729451471000087,0.0,0.0,0.0,0.46,0.0,0.46,0.0,11322844.647217324,13871731502.897762,460.77714285714285,11322844.647217324,0.0,13871731502.897762,0.0,460.77714285714285,0.0,0
50,0.10074,0.0,0.3575553535654392,0.0,0.0,0.0,0.7,0.0,0.7,0.0,11322844.647217324,13871731502.897762,460.77714285714285,11322844.647217324,0.0,13871731502.897762,0.0,460.77714285714285,0.0,0
51,0.10074,0.0,0.3575553535654392,0.0,0.0,0.0,1.0,0.0,1.0,0.0,11322844.647217324,13871731502.897762,460.77714285714285,11322844.647217324,0.0,13871731502.897762,0.0,460.77714285714285,0.0,0
52,0.10074,0.0,0.3575553535654392,0.0,0.0,0.0,1.0,0.0,1.0,0.0,11322844.647217324,13871731502.897762,460.77714285714285,11322844.647217324,0.0,13871731502.897762,0.0,460.77714285714285,0.0,0
53,0.10074,0.0,0.3575553535654392,0.0,0.0,0.0,1.0,0.0,1.0,0.0,11322844.647217324,13871731502.897762,460.77714285714285,11322844.647217324,0.0,13871731502.897762,0.0,460.77714285714285,0.0,0
54,0.10074,0.0,0.3575553535654392,0.0,0.0,0.0,1.0,0.0,1.0,0.0,11322844.647217324,13871731502.897762,460.77714285714285,11322844.647217324,0.0,13871731502.897762,0.0,460.77714285714285,0.0,0
55,0.10074,0.0,0.3575553535654392,0.0,0.0,0.0,1.0,0.0,1.0,0.0,11322844.647217324,13871731502.897762,460.77714285714285,11322844.647217324,0.0,13871731502.897762,0.0,460.77714285714285,0.0,0
56,0.10074,0.0,0.3575553535654392,0.0,0.0,0.0,1.0,0.0,1.0,0.0,11314473.098541703,13871731502.897762,460.77714285714285,11314473.098541703,0.0,13871731502.897762,0.0,460.77714285714285,0.0,0
57,0.10074,0.0,0.3575553535654392,0.0,0.0,0.0,1.0,0.0,1.0,0.0,11314473.098541703,13871731502.897762,460.77714285714285,11314473.098541703,0.0,13871731502.897762,0.0,460.77714285714285,0.0,0
58,0.10074,0.0,0.3575553535654392,0.0,0.0,0.0,1.0,0.0,1.0,0.0,11314473.098541703,13871731502.897762,460.77714285714285,11314473.098541703,0.0,13871731502.897762,0.0,460.77714285714285,0.0,0
59,0.10074,0.0,0.3575553535654392,0.0,0.0,0.0,1.0,0.0,1.0,0.0,11314473.098541703,13871731502.897762,460.77714285714285,11314473.098541703,0.0,13871731502.897762,0.0,460.77714285714285,0.0,0
60,0.11076,0.0,0.31503797466606864,0.0,0.0,0.0,1.0,0.0,1.0,0.0,11304324.342566196,13823318308.03232,460.77714285714285,11304324.342566196,0.0,13823318308.03232,0.0,460.77714285714285,0.0,0
61,0.11076,0.0,0.31503797466606864,0.0,0.0,0.0,1.0,0.0,1.0,0.0,11297593.196404422,13823318308.03232,460.77714285714285,11297593.196404422,0.0,13823318308.03232,0.0,460.77714285714285,0.0,0
62,0.11076,0.0,0.31503797466606864,0.0,0.0,0.0,1.0,0.0,1.0,0.0,11282532.500317663,13823318308.03232,460.77714285714285,11282532.500317663,0.0,13823318308.03232,0.0,460.77714285714285,0.0,0
63,0.11076,0.0,0.31503797466606864,0.0,0.0,0.0,1.0,0.0,1.0,0.0,11282532.500317663,13823318308.03232,460.77714285714285,11282532.500317663,0.0,13823318308.03232,0.0,460.77714285714285,0.0,0
64,0.11076,0.0,0.31503797466606864,0.0,0.0,0.0,1.0,0.0,1.0,0.0,11186621.624107957,13699896144.403913,460.77714285714285,11186621.624107957,0.0,13699896144.403913,0.0,460.77714285714285,0.0,0
65,0.15916,0.0,0.11252863433739617,0.0,0.0,0.0,1.0,0.0,1.0,0.0,11186621.624107957,13699896144.403913,460.77714285714285,11186621.624107957,0.0,13699896144.403913,0.0,460.77714285714285,0.0,0
66,0.15916,0.0,0.11252863433739617,0.0,0.0,0.0,1.0,0.0,1.0,0.0,11186621.624107957,13699896144.403913,460.77714285714285,11186621.624107957,0.0,13699896144.403913,0.0,460.77714285714285,0.0,0
67,0.15916,0.0,0.11252863433739617,0.0,0.0,0.0,1.0,0.0,1.0,0.0,11186621.624107957,13699896144.403913,460.77714285714285,11186621.624107957,0.0,13699896144.403913,0.0,460.77714285714285,0.0,0
68,0.15916,0.0,0.11252863433739617,0.0,0.0,0.0,1.0,0.0,1.0,0.0,11186621.624107957,13699896144.403913,460.77714285714285,11186621.624107957,0.0,13699896144.403913,0.0,460.77714285714285,0.0,0
69,0.15916,0.0,0.11252863433739617,0.0,0.0,0.0,1.0,0.0,1.0,0.0,11142236.325923761,13658479783.59691,460.77714285714285,11142236.325923761,0.0,13658479783.59691,0.0,460.77714285714285,0.0,0
70,0.17858,0.0,0.039154853098891614,0.0,0.0,0.0,1.0,0.0,1.0,0.0,11142236.325923761,13658479783.59691,460.77714285714285,11142236.325923761,0.0,13658479783.59691,0.0,460.77714285714285,0.0,0
71,0.17858,0.0,0.039154853098891614,0.0,0.0,0.0,1.0,0.0,1.0,0.0,11142236.325923761,13658479783.59691,460.77714285714285,11142236.325923761,0.0,13658479783.59691,0.0,460.77714285714285,0.0,0
72,0.17858,0.0,0.039154853098891614,0.0,0.0,0.0,1.0,0.0,1.0,0.0,11142236.325923761,13658479783.59691,460.77714285714285,11142236.325923761,0.0,13658479783.59691,0.0,460.77714285714285,0.0,0
73,0.17858,0.0,0.039154853098891614,0.0,0.0,0.0,1.0,0.0,1.0,0.0,11142236.325923761,13658479783.59691,460.77714285714285,11142236.325923761,0.0,13658479783.59691,0.0,460.77714285714285,0.0,0
74,0.17858,0.0,0.039154853098891614,0.0,0.0,0.0,1.0,0.0,1.0,0.0,11142236.325923761,13625468036.320492,460.77714285714285,11142236.325923761,0.0,13625468036.320492,0.0,460.77714285714285,0.0,0
75,0.18286,0.0,0.039154853098891614,0.0,0.8343432165728967,0.0,1.0,0.0,1.0,0.0,11142236.325923761,13625468036.320492,460.77714285714285,11142236.325923761,0.0,13625468036.320492,0.0,460.77714285714285,0.0,0
76,0.18286,0.0,0.039154853098891614,0.0,0.8343432165728967,0.0,1.0,0.0,1.0,0.0,11142236.325923761,13625468036.320492,460.77714285714285,11142236.325923761,0.0,13625468036.320492,0.0,460.77714285714285,0.0,0
77,0.18286,0.0,0.039154853098891614,0.0,0.8343432165728967,0.0,1.0,0.0,1.0,0.0,11116517.714380534,13625468036.320492,460.77714285714285,11116517.714380534,0.0,13625468036.320492,0.0,460.77714285714285,0.0,0
78,0.18286,0.0,0.039154853098891614,0.0,0.8343432165728967,0.0,1.0,0.0,1.0,0.0,11116517.714380534,13625079205.935616,460.77714285714285,11116517.714380534,0.0,13625079205.935616,0.0,460.77714285714285,0.0,0
79,0.18286,0.0,0.039154853098891614,0.0,0.8343432165728967,0.0,1.0,0.0,1.0,0.0,11116517.714380534,13620530126.041658,460.77714285714285,11116517.714380534,0.0,13620530126.041658,0.0,460.77714285714285,0.0,0
